Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability
Exporter,ID Cashew,CV ROAITA SEMESTA KOMODITAS,,,,,,,Lead,
Exporter,ID Cashew,FLORINDO SELARAS KARYA,,,,,,,Lead,
Exporter,ID Cashew,PT GANESHA IMPEX,India,,,,,,Lead,
Exporter,ID Cashew,BANTENG AGRO MAS,Indonesia,,,,,,Lead,
Exporter,ID Cashew,MAS MEWAH,,,,,,,Lead,
Exporter,ID Cashew,SUMBA SUBUR,Indonesia,,,,,,Lead,
Exporter,ID Cashew,CV VIRIYA SAMPADA,,,,,,,Lead,
Exporter,ID Cashew,CV ADHIKARI JAYA PERKASA,,,,,,,Lead,
Exporter,ID Cashew,PT MIRACLEINDO KOMODITI MAKMUR,Indonesia,,,,,,Lead,
Exporter,ID Cashew,MITRA PUTRA KEMBAR ALFA,,,,,,,Lead,
Exporter,ID Cashew,BRIGHT IMPEX,India,,,,,,Lead,
Exporter,ID Cashew,CV CAHAYA TIMUR INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,CV LAM HONG,Indonesia,,,,,,Lead,
Exporter,ID Cashew,PT BERLIAN KAYU ABADI,Indonesia,,,,,,Lead,
Exporter,ID Cashew,USAHA KARYA MAKMUR,Indonesia,,,,,,Lead,
Exporter,ID Cashew,NIMBARK INTERNATIONAL,India,,,,,,Lead,
Exporter,ID Cashew,SINERGI PELANGI MANDIRI,Indonesia,,,,,,Lead,
Exporter,ID Cashew,GANESHA IMPEX,India,,,,,,Lead,
Exporter,ID Cashew,CV NIAR ABDI MANDALA,,,,,,,Lead,
Exporter,ID Cashew,CV LENTERA KARYA SAMUDERA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,SINERGI SINAR MENTARI,Indonesia,,,,,,Lead,
Exporter,ID Cashew,JAGOI TRADING MANDIRI,Indonesia,,,,,,Lead,
Exporter,ID Cashew,MUTIARA JAYA ABADI,Indonesia,,,,,,Lead,
Exporter,ID Cashew,ARTA NIAGA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,REJEKI MENGALIR,Indonesia,,,,,,Lead,
Exporter,ID Cashew,UNKNOWN,India,,,,,,Lead,
Exporter,ID Cashew,SUMBER JAYA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,INDO SIVA SAKTI GENERAL TRADING,Indonesia,,,,,,Lead,
Exporter,ID Cashew,MIRACLE INDO AGRO,Indonesia,,,,,,Lead,
Exporter,ID Cashew,JAGATHREEJATRA,India,,,,,,Lead,
Exporter,ID Cashew,MIRACLEINDO KOMODITI MAKMUR,Indonesia,,,,,,Lead,
Exporter,ID Cashew,VIRIYA SAMPADA,,,,,,,Lead,
Exporter,ID Cashew,ARUNG RAYA SEMESTA,,,,,,,Lead,
Exporter,ID Cashew,KOTA MAKMUR,Indonesia,,,,,,Lead,
Exporter,ID Cashew,ANDALAN SHAKTI SAMPADA,,,,,,,Lead,
Exporter,ID Cashew,SUNSHINE COMMODITIES INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,TIGA PUTRA,Indonesia,+62 811-3004-494,,,,,Lead,Available
Exporter,ID Cashew,CV BUANA NAGATA ADIGUNA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,CV PUTRA BERKAH JAYA ABADI,Indonesia,,,,,,Lead,
Exporter,ID Cashew,KARYA ESA ABADI,Indonesia,+62 812-8384-8733,,,,,Lead,Available
Exporter,ID Cashew,INDO AGROFORESTRY,Indonesia,+62 812-8439-9597,,,,,Lead,Available
Exporter,ID Cashew,DELTA LOGAM MULIA,Indonesia,+62 812-9098-0811,,,,,Lead,Not Available
Exporter,ID Cashew,MERAKI AGRO INDONESIA,Indonesia,+62 812-9334-8563,,,,,Lead,Available
Exporter,ID Cashew,INDO REMPAH COMMODITIES,Indonesia,+62 812-9369-9611,,,,,Lead,Available
Exporter,ID Cashew,BRACHA JURRA ABADI,Indonesia,+62 813-3140-0693,,,,,Lead,Available
Exporter,ID Cashew,FAEYZA LESTARI,Indonesia,+62 813-4499-9427,,,,,Lead,Available
Exporter,ID Cashew,SVARGA BALI,Indonesia,+62 819-1677-6370,,,,,Lead,Available
Exporter,ID Cashew,KHARISMA MITRA DJAYA MANDIRI,Indonesia,+62 821-1714-3262,,,,,Lead,Available
Exporter,ID Cashew,MULTI REMPAH SULAWESI,Indonesia,+62 821-9441-3102,,,,,Lead,Not Available
Exporter,ID Cashew,PT GANESHA AGRO PRODUCT INDONESIA,Indonesia,+62 822-3063-2700,,,,,Lead,Available
Exporter,ID Cashew,PT NATURE PRIME INDONESIA,Indonesia,+62 822-9757-9817,,,,,Lead,Available
Exporter,ID Cashew,TIRTA ANUGRAH ABADI,Indonesia,+62 822-9898-3090,,,,,Lead,Available
Exporter,ID Cashew,SPICES COMMODITY SURABAYA,Indonesia,+62 823-3665-9810,,,,,Lead,Available
Exporter,ID Cashew,JAYA LESTARI,Indonesia,+62 831-2439-2538,,,,,Lead,Available
Exporter,ID Cashew,TRI PUTRA AGRO HARMONIS,Indonesia,+62 852-5383-3788,,,,,Lead,Not Available
Exporter,ID Cashew,ADIWANDY HANANIA MANDIRI,Indonesia,+62 852-5600-0063,,,,,Lead,Available
Exporter,ID Cashew,MUARA SUBUR AGRO,Indonesia,+62 853-2900-0037,,,,,Lead,Available
Exporter,ID Cashew,ALFIAN PUTRA JAYA,Indonesia,+62 856-4383-2321,,,,,Lead,Available
Exporter,ID Cashew,PT PARACHA IMPEX,Indonesia,+62 856-7235-230,,,,,Lead,Available
Exporter,ID Cashew,CV ADHIKARI JAYA PRAKASA,Indonesia,+62 857-0000-0511,,,,,Lead,Available
Exporter,ID Cashew,SENTOSA JAYA PROPERTI,Indonesia,+62 857-3312-2580,,,,,Lead,Available
Exporter,ID Cashew,SUMBER BERKAH TRADING,Indonesia,+62 857-7469-1138,,,,,Lead,Available
Exporter,ID Cashew,INDOCOTTON IHTIAR PRATAMA,Indonesia,+62 877-2250-3381,,,,,Lead,Available
Exporter,ID Cashew,PUTRA SAMUDRA,Indonesia,+62 877-5899-1433,,,,,Lead,Available
Exporter,ID Cashew,CV SVARGA BALI,Indonesia,+62 896-5034-1188,,,,,Lead,Available
Exporter,ID Cashew,AGRO MEGA,India,+91 97591 12003,,,,,Lead,Available
Exporter,ID Cashew,BIOLA JAYA,Indonesia,+62 812-6044-850,,,,,Lead,Available
Exporter,ID Cashew,PT SAPTO TUNGGAL BERKAH BERSAMA,Indonesia,+62 812-3454-8200,,,,,Lead,Available
Exporter,ID Cashew,ARYASATYA MAKMUR LESTARI,Indonesia,+62 812-3394-00000,,,,,Lead,Not Available
Exporter,ID Cashew,PRAVA INTERNATIONAL,Indonesia,+62 21 8564145,,,,,Lead,Not Available
Exporter,ID Cashew,SANBUANA MAKMUR PRODUCTION,Indonesia,,,,,,Lead,
Exporter,ID Cashew,CV SINAR BINTANG GEMILANG,Indonesia,,,,,,Lead,
Exporter,ID Cashew,PT SUNSHINE COMMODITIES INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Cashew,EAST INDO FAIR TRADING,Indonesia,,,,,,Lead,
Exporter,ID Cashew,PINE INTERNATIONAL,United States,+1 281-851-9500,,,,,Lead,Not Available
Exporter,ID Cashew,PT CITRA AGRI PERSADA,Indonesia,+62 21 22644112,,,,,Lead,Not Available
Exporter,ID Cashew,SKYPAK INTERNATIONAL,Indonesia,+62 21 2520818,,,,,Lead,Not Available
Exporter,ID Cashew,PT BNK AGRO IMPEX,Indonesia,+62 21 29035123,,,,,Lead,Not Available
Exporter,ID Cashew,PT GLOBALINDO JAYA MAJU SUKSES,Indonesia,+62 21 3152475,,,,,Lead,Not Available
Exporter,ID Cashew,INDO VINA SEJAHTERA,Indonesia,+62 21 55414396,,,,,Lead,Not Available
Exporter,ID Cashew,PT GLOBAL RELIANCE IMPEX,Indonesia,+62 21 6501348,,,,,Lead,Not Available
Exporter,ID Cashew,PT MAYORA INDAH TBK,Indonesia,+62 21 80637704,,,,,Lead,Not Available
Exporter,ID Cashew,PT RAMADHIKA JAYA MANDIRI,Indonesia,+62 24 6733015,,,,,Lead,Not Available
Exporter,ID Cashew,CV JAWA ALAM SEMESTA,Indonesia,+62 812-3034-0199,,,,,Lead,Available
Exporter,ID Cashew,CV PRATAMA ABADI SANTOSA,Indonesia,+62 283 4531445,,,,,Lead,Not Available
Exporter,ID Cashew,CV KARUNIA JAYA SEJAHTERA,Indonesia,+62 31 5926107,,,,,Lead,Not Available
Exporter,ID Cashew,BUANA TUNAS SEGARA SUBUR,Indonesia,+62 31 7480037,,,,,Lead,Not Available
Exporter,ID Cashew,MUARA SUBUR GENERAL TRADING AND SERVICES,Indonesia,+62 31 77411067,,,,,Lead,Not Available
Exporter,ID Cashew,RAABHI AGROCHEM INTERNATIONAL,Indonesia,+62 31 99053664,,,,,Lead,Not Available
Exporter,ID Cashew,HASIL BUMI NEGERI,Indonesia,+62 31 99717126,,,,,Lead,Not Available
Exporter,ID Cashew,UD SUMBER JAYA,Indonesia,+62 341 450124,,,,,Lead,Not Available
Exporter,ID Cashew,PHONIX MAS PERSADA,Indonesia,+62 370 622411,,,,,Lead,Not Available
Exporter,ID Cashew,PUTRA JAYA ABADI,Indonesia,+62 61 6871710,,,,,Lead,Not Available
Exporter,ID Cashew,PARSHU INDONESIA,Indonesia,+62 61 76916677,,,,,Lead,Not Available
Exporter,ID Cashew,MULTI KOMODITAS EXIM,Indonesia,+62 811-1110-313,,,,,Lead,Available
Exporter,ID Cashew,SWASTIKA AGRO TRADES,Indonesia,+62 812-1765-6782,,,,,Lead,Available
Exporter,ID Cashew,SUMBER MULYO,Indonesia,,,,,,Lead,
