Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability
Importer,ID Damar,S S TRADERS,India,+91 96639 13174,https://www.sstraders.co.in/,,,,Lead,Available
Importer,ID Damar,SRI SUBHAM M SDN BHD,Malaysia,+60 12-569 3359,https://www.srisubham.com/,srisubham3359@gmail.com,,,Lead,Available
Importer,ID Damar,TO THE ORDER OF SOUTHEAST BANK LIMITED,Bangladesh,+880 1934-448904,https://www.southeastbank.com.bd/?page=location#,,,,Lead,Not Available
Importer,ID Damar,COMPANY SOCOTRA COMMERCIAL,Yemen,+967 777 477 418,https://www.socotra-holiday.com/,info@socotra-holiday.com,,,Lead,Available
Importer,ID Damar,S K INTERNATIONAL,India,+91 22 4076 1000,https://www.skinternational.com/,skblr@skinternational.com,sales@skinternational.com,,Lead,Not Available
Importer,ID Damar,SIMEKO INK INDUSTRIES SDN BHD,Malaysia,+60 3-5191 6188,https://www.simeko.com/,,,,Lead,Not Available
Importer,ID Damar,SHYAM SPICES COMPANY PVT LTD,India,+91 91161 16051,https://www.shyamspices.co.in/,sales@shyamspices.co.in,,,Lead,Available
Importer,ID Damar,SHREE MAHALAKSHMI PRODUCTS,India,,https://www.shreemahalakshmiproducts.com/,reachus@shreemahalakshmiproducts.com,,,Lead,
Importer,ID Damar,B S AGROTECH,Indonesia,+62 857-3043-1889,https://www.shopee.com/agrotech_bjn,,,,Lead,Available
Importer,ID Damar,SHEENLAC PAINTS LIMITED UNIT III,India,,https://www.sheenlac.com/,ccc@sheenlac.in,,,Lead,
Importer,ID Damar,SHAHID AGENCY,Singapore,+65 6293 3733,https://www.shahidgroup.com/,,,,Lead,Not Available
Importer,ID Damar,AIK HONG AGARWOOD PTE LTD,Singapore,+65 6742 2786,https://www.sgpbusiness.com/company/Aik-Hong-Agarwood-Pte-Ltd,,,,Lead,Not Available
Importer,ID Damar,ONISHI TRADING COMPANY,Japan,+81 6-6252-1234,https://www.self.co.jp/self/,,,,Lead,Not Available
Importer,ID Damar,STANDARD CHARTERED BANK SCB,Bangladesh,+880 2-8833003,https://www.sc.com/bd/,phishing@sc.com,askhr@sc.com,,Lead,Not Available
Importer,ID Damar,UNI LANKA TRADERS,Sri Lanka,+94 112 391 348,https://www.sapthami.lk/,,,,Lead,Not Available
Importer,ID Damar,ROLLING PAPERS OF AMERICA S A,Paraguay,+595 61 574 185,https://www.rpa.com.py/,,,,Lead,Not Available
Importer,ID Damar,C E ROEPER GMBH,Germany,+49 40 7341030,https://www.roeper.de/,office@roeper.de,,,Lead,Not Available
Importer,ID Damar,ROBERTET,Indonesia,+62 21 22125800,https://www.robertet.com/robertet-indonesie/,thomas.martin@gmail.com,,,Lead,Not Available
Importer,ID Damar,RISRAAJ GLOBAL PTE LTD,Singapore,+65 6534 0395,https://www.risheekglobal.com/,,,,Lead,Not Available
Importer,ID Damar,BARON AGENCIES PVT LTD,India,+91 77603 10444,https://www.redbaron.in/,,,,Lead,Available
Importer,ID Damar,RBL BANK LTD,India,+91 40 4221 2208,https://www.rblbank.com/locate-us/hyderabad-branch,customercare@rblbank.com,cardservices@rblbank.com,,Lead,Not Available
Importer,ID Damar,A RAVIRAG INDUSTRIES,India,+91 80 2338 1197,https://www.raviragindustries.co.in/,vidyachandra007@gmail.com,,,Lead,Not Available
Importer,ID Damar,RAISHI INTERNATIONAL PVT LTD,India,+91 94419 58494,https://www.rashmikainternational.com/,info@rashmikainternational.com,,,Lead,Available
Importer,ID Damar,RAMAROMATICS PRODUCTS PRIVATE LIMITED,India,+91 94228 06715,https://www.ramaretromarks.com/Default.aspx,ramaretromarks@gmail.com,,,Lead,Available
Importer,ID Damar,PROMAFLEX INDUSTRIAL LTDA,Brazil,+55 11 4138-9999,https://www.promaflex.com.br/,contato@promaflex.com.br,,,Lead,Not Available
Importer,ID Damar,POLYCHEM CO LTD,Thailand,+66 2 420 3370,https://www.polychem.co.th/,finance.polychem@gmail.com,pongchai@polychem-co.com,,Lead,Not Available
Importer,ID Damar,NUSAVISTA PTE LTD,Singapore,+65 6274 2290,https://www.nuvistastech.com/,info@nuvistastech.com,,,Lead,Not Available
Importer,ID Damar,NICHII BOEKI CO LTD,Thailand,+66 2 108 5995,https://www.nichiiko.co.th/,,,,Lead,Not Available
Importer,ID Damar,M S B D INTERNATIONAL,Indonesia,+62 812-3883-7388,https://www.msbdcollection.com/,,,,Lead,Available
Importer,ID Damar,MITSUBOSHI OVERSEAS HEADQUARTERS PTE LTD,Singapore,+65 6265 3933,https://www.mitsuboshi.co.jp/,,,,Lead,Not Available
Importer,ID Damar,NET MARKETING,Indonesia,+62 851-0043-1026,https://www.marketbiz.net/,sales@marketbiz.net,,,Lead,Available
Importer,ID Damar,NAFHAT AL MESK COMPANY FOR WHOLESALE AND RETAIL TRADE,Saudi Arabia,+966 55 144 3666,https://www.maaal.com/,,,,Lead,Available
Importer,ID Damar,LUBRIZOL ADVANCED MATERIALS INC,United States,+1 216-447-5000,https://www.lubrizol.com/,,,,Lead,Not Available
Importer,ID Damar,LA MONDIALE DES PRODUITS,France,+33 9 78 80 11 41,https://www.lamondiale-boucheriehalal.fr/,hello@hgroupe.fr,,,Lead,Not Available
Importer,ID Damar,SARAOGI SHELLAC AROMATICS PRIVATE LIMITED,India,+91 33 2534 2778,https://www.lacenshellac.com/,,,,Lead,Not Available
Importer,ID Damar,KOTAK MAHINDRA BANK LTD,India,+91 1860 266 2666,https://www.kotak.com/en/home.html,,,,Lead,Not Available
Importer,ID Damar,K MAHENDRAKUMAR IMPEX LLP,India,,https://www.kmco.in/,,,,Lead,
Importer,ID Damar,S H KELKAR AND COMPANY LTD,India,+91 22 2167 7777,https://www.keva.co.in/,connect.procurement@keva.co.in,connect.aromaingredients@keva.co.in,,Lead,Not Available
Importer,ID Damar,FLAVORS SPECIALITY INGREDIETNS,United Kingdom,+44 1429 857489,https://www.kerry.com/,,,,Lead,Not Available
Importer,ID Damar,RADHEY SHYAM AND SONS,India,+91 98610 65118,https://www.justdial.com/Cuttack/Radheshyam-Ram-Sons-Near-Revenshaw-College-College-Square/0671PX671-X671-101217125914-L5L3_BZDET,,,,Lead,Available
Importer,ID Damar,M S JOYETA TRADING,Indonesia,+62 813-2514-0941,https://www.joyintertrade.com/,pt.jayasenangselalu@gmail.com,,,Lead,Available
Importer,ID Damar,JAGDAMBA LAC FACTORY,India,+91 99559 02222,https://www.jagdambalac.com/,info@jagdambalac.com,,,Lead,Available
Importer,ID Damar,MS INTERNATIONAL,Indonesia,+62 853-3916-2197,https://www.instagram.com/invites/contact/?i=1ce8wauk52qr5&utm_content=w2ha09,,,,Lead,Available
Importer,ID Damar,INDOIND OVERSEAS LLP,India,+91 88811 19670,https://www.indonorthernoverseas.com/,info@indonorthernoverseas.com,sales@indonorthernoverseas.com,,Lead,Available
Importer,ID Damar,VASANTHAM TRADERS,India,+91 96263 37088,https://www.indiamart.com/vasaantham-traders/profile.html,,,,Lead,Available
Importer,ID Damar,CHANDRAMA AGARBATI WORKS,India,+91 91241 94171,https://www.indiamart.com/chandramaagarbattiworks/,,,,Lead,Available
Importer,ID Damar,IFF AUSTRALIA LTD,Australia,+61 3 9788 9200,https://www.iff.com/,,,,Lead,Not Available
Importer,ID Damar,ICICI BANK SINGAPURASHIP PRODUCE I PVT LTD,India,+91 1800 1080,https://www.icicibank.com/,customer.care@icicibank.com,,,Lead,Not Available
Importer,ID Damar,HORIZON PAPER AND BOARD MILLS PVT LTD,Pakistan,+92 995 617945,https://www.horizonpaper.com/,info@horizonpaper.com,,,Lead,Not Available
Importer,ID Damar,HORIZON INCORPORATION,India,+91 80 4117 9252,https://www.horizonincindia.com/,,,,Lead,Not Available
Importer,ID Damar,HIMMEL INDUSTRIES INC,Philippines,+63 917 596 4624,https://www.himmel.com.ph/,sales.chem@himmel.com.ph,sales.aro@himmel.com.ph,,Lead,Available
Importer,ID Damar,TO THE ORDER OF GLOBAL ISLAMI BANK LIMITED,Bangladesh,+880 9617-176037,https://www.globalislamibankbd.com/,,,,Lead,Not Available
Importer,ID Damar,GIVAUDAN SINGAPORE PTE LTD,Singapore,+65 6751 9100,https://www.givaudan.com/,,,,Lead,Not Available
Importer,ID Damar,GLOBAL INKS AND CHEMICALS PVT LTD,Pakistan,,https://www.gichem.com/,,,,Lead,
Importer,ID Damar,GENERAL INK INDUSTRIES COLTD,Japan,+81 3-5283-8630,https://www.general.co.jp/,contact@alpha-site.jp,,,Lead,Not Available
Importer,ID Damar,FRAGRANCE OF VIRTUE PRIVATE LIMITED,India,,https://www.fragranceofvirtue.com/,fragranceofvirtue@gmail.com,piyush.baliyan@dotpe.in,,Lead,
Importer,ID Damar,FIRMENICH ASIA PRIVATE LIMITED,Singapore,+65 6347 2888,https://www.firmenich.com/,diana.pepels@dsm.com,,,Lead,Not Available
Importer,ID Damar,SONAR BANGLA TRADE INTERNATIONAL,Bangladesh,+880 1868-356054,https://www.facebook.com/worldbd15,,,,Lead,Not Available
Importer,ID Damar,MAHENDRAKUMAR VASANTLAL,India,,https://www.facebook.com/profile.php?id=61562764019073,,,,Lead,
Importer,ID Damar,DAWN TO DUSK ENTERPRISE,Thailand,+66 93 665 6050,https://www.facebook.com/profile.php?id=100063721536404&mibextid=LQQJ4d,,,,Lead,Not Available
Importer,ID Damar,M S WALI KHAN TRADING COMPANY,Pakistan,+92 312 0346464,https://www.facebook.com/WKTRADERS46/,,,,Lead,Available
Importer,ID Damar,KHADIJA ENTERPRIS,Indonesia,+62 853-3342-0507,https://www.facebook.com/Khadijah-Kitchen-226568611213153/,,,,Lead,Available
Importer,ID Damar,JADAH COMPANY FOR TRADING,Iraq,,https://www.facebook.com/Jadat.AlKhayr?mibextid=ZbWKwL,,,,Lead,
Importer,ID Damar,JAMAL KAZURA AROMATICS,Singapore,+65 6293 2350,https://www.facebook.com/JKASingapore,,,,Lead,Not Available
Importer,ID Damar,M S FATEMA TRADING,Bangladesh,+880 1911-684827,https://www.dutchbanglabank.com/agent-banking/agentbanking.html,,,,Lead,Available
Importer,ID Damar,D AND D INTERNATIONAL,United States,+1 323-583-3949,https://www.dndvases.com/,sales@dndvases.com,,,Lead,Not Available
Importer,ID Damar,DCH CONTRACT MANUFACTURING SDN BHD,Malaysia,+60 3-5541 6600,https://www.dchcmfg.com/,enquirymys@dchcmfg.com,,,Lead,Not Available
Importer,ID Damar,TRADEASIA INTERNATIONAL PTE LTD,Singapore,+65 6227 6365,https://www.chemtradeasia.sg/,contact@chemtradeasia.com,,,Lead,Not Available
Importer,ID Damar,BUABED BANAFA PERFUMES INDUSTRY,United Arab Emirates,+971 4 261 9277,https://www.buabedbanafa.com/,,,,Lead,Not Available
Importer,ID Damar,BRENNTAG VIETNAM COMPANY LIMITED,Vietnam,+84 28 3997 5050,https://www.brenntag.com/en-vn/,info-vietnam@brenntag-asia.com,,,Lead,Not Available
Importer,ID Damar,BMV FRAGRANCES PVT LTD,India,+91 88003 97839,https://www.bmvfragrances.com/,info@bmvfragrances.com,,,Lead,Not Available
Importer,ID Damar,STATE BANK OF INDIA,Indonesia,+62 361 761256,https://www.bankurban.co.id/,info@bankurban.co.id,,,Lead,Not Available
Importer,ID Damar,NAHR ALBARAKAT FOODSTUFF TRADING CO LLC,United Arab Emirates,,https://www.babalbarakahfoodstuff.com/,,,,Lead,
Importer,ID Damar,APPLE SOUTH ASIA PTE LTD,Singapore,+65 6481 5511,https://www.apple.com/sg/contact/,,,,Lead,Not Available
Importer,ID Damar,MR DING CHUAN BIAO,Indonesia,+62 851-8633-8800,https://www.angrestaurant.com/,reservation@angrestaurant.com,,,Lead,Available
Importer,ID Damar,MUBKHARAT ALKHALEEJ INDUSTRIAL FACTORY,United Arab Emirates,+971 2 673 2010,https://www.alkhaleejsteels.com/,sales@alkhaleejsteels.com,contact@alkhaleejsteels.com,,Lead,Not Available
Importer,ID Damar,KAZIM AND BROTHERS,United Arab Emirates,+971 4 282 1626,https://www.alkazimgroup.com/AboutUs.html,,,,Lead,Not Available
Importer,ID Damar,M S AL AMIN TRADING CO,Bangladesh,+880 1711-353546,https://www.al-amin.com.bd/,info@al-amin.com.bd,,,Lead,Available
Importer,ID Damar,ACCURATE DEALERS LLP,India,,https://www.accuratedealers.com/,rishabh@accuratedealers.com,k.sharma@accuratedealers.com,,Lead,
Importer,ID Damar,KIRAN COMPANY,Indonesia,+62 818-811-405,https://villa-kiranone.com/,kiranvillaone@gmail.com,,,Lead,Not Available
Importer,ID Damar,VIETCOMBANK QUANG NINH BRANCH,Vietnam,+84 1900 545413,https://vietcombank.com.vn/,,,,Lead,Not Available
Importer,ID Damar,SHA KANTILAL JAYANTILAL,India,+91 93608 65934,https://vajawatstationery.com/,prakashvaj@gmail.com,,,Lead,Available
Importer,ID Damar,UNION BANK OF INDIA,India,+91 80 2295 8205,https://unionbankofindia.co.in/,,,,Lead,Not Available
Importer,ID Damar,TRUSTY TRADE SYDICATE,India,+91 86392 61483,https://trusttraders.co.in/,,,,Lead,Available
Importer,ID Damar,TAYTONN ASCC PTE LTD,Singapore,+65 6861 8113,https://taytonnascc.com/,nsw@ascc.net.au,qld@ascc.net.au,,Lead,Not Available
Importer,ID Damar,SOMOUD A TAYEB FOR OUD EST,United Arab Emirates,+971 52 445 2501,https://taiebaloud.com/,info@taiebaloud.com,,,Lead,Available
Importer,ID Damar,SHRI NARAYANA LAC PRODUCTS,India,,https://snlpshellac.com/,,,,Lead,
Importer,ID Damar,YASHVI INTERNATIONAL,India,,https://sites.google.com/view/yashvi-international/home,,,,Lead,
Importer,ID Damar,S S AGARBATTI UDYOG,India,,https://sites.google.com/view/ss-agarbatti-manufacturer/home,,,,Lead,
Importer,ID Damar,SHELLOSIN EXIM PVT LTD,India,+91 11 4850 4850,https://shellz.in/,info@shellzoverseas.com,,,Lead,Not Available
Importer,ID Damar,SHAMS ALASEEL COMPANY,United Arab Emirates,+971 50 357 7762,https://shamsalaseel-emc.com/,info@business.com,u003ealaseel77779@gmail.com,,Lead,Available
Importer,ID Damar,SHETH SPICE,Indonesia,+62 361 9344234,https://seminyak.spicemantraa.com/,,,,Lead,Not Available
Importer,ID Damar,EVONIK SEA PTE LTD,Singapore,+65 6809 6666,https://seaanz.evonik.com/en,today@evonik.com,,,Lead,Not Available
Importer,ID Damar,SHATHI PAINTS SUPPLY,India,+91 87906 16125,https://sales.shivashakthipaints.com/,,,,Lead,Available
Importer,ID Damar,RICHILL INDUSTRIES PTE LTD,Singapore,+65 6268 2478,https://richill.com.sg/,enquiry@richill.com.sg,,,Lead,Not Available
Importer,ID Damar,NAFHAT AL MESK COMPANY FOR WHOLESALE AND RETAIL TR,Saudi Arabia,,https://remat.sa/,,,,Lead,
Importer,ID Damar,RACHITTREXIM PVT LTD,India,+91 93032 51007,https://rachitsoftsol.com/,info@rachitsoftsol.com,,,Lead,Available
Importer,ID Damar,QNP CO LTD,Indonesia,+62 812-1116-000,https://qnptech.com/,,,,Lead,Available
Importer,ID Damar,PRISHMA IMPEX,India,+91 95931 32260,https://prishmaimpex.in/,sale@prishma.com,,,Lead,Available
Importer,ID Damar,PARWATI LAKH UDYOG,India,+91 94311 93393,https://parwatishellac.com/,info@parwatishellac.com,,,Lead,Available
Importer,ID Damar,NOMANBHOY SONS PTE LTD,Singapore,+65 6224 1313,https://nomanbhoy.sg/,nomax@nomanbhoy.sg,,,Lead,Not Available
Importer,ID Damar,NISHAN PRODUCTS,India,+91 84859 02055,https://nishanproducts.com/,,,,Lead,Available
Importer,ID Damar,NEXUS WISE SDN BHD,Malaysia,+60 3-7728 1637,https://nexuswise.com/,info@nexuswise.com,,,Lead,Not Available
Importer,ID Damar,IDFC BANK,India,+91 1800 10888,https://nearme.idfcfirstbank.com/idfc-first-bank/branches-in-khordha/branches-in-kharvel-nagar/idfc-first-bank-in-kharvel-nagar-khordha--da48cc69-ba8d-4747-8994-b1290ca7461c/home,,,,Lead,Not Available
Importer,ID Damar,HDFC BANK LTD,India,+91 94267 92009,https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-whitefield-bangalore-banks-whitefield-main-road-bengaluru-11415/Home?utm_source=locator&utm_medium=googleplaces,,,,Lead,Not Available
Importer,ID Damar,NANCHEM INTERNATIONAL TRADING COMPANY,Thailand,+66 84 663 8711,https://ncintertrading.com/,,,,Lead,Available
Importer,ID Damar,VINAYAK PRODUCT,India,,https://mydukaan.io/vinayakproducts1,,,,Lead,
Importer,ID Damar,M S SSG IMPEX,India,,https://ms-impex.net/,,,,Lead,
Importer,ID Damar,MM SERVICES AND SUPPLY CO LTD,Thailand,+66 81 731 7760,https://mmgss.online/,,,,Lead,Available
Importer,ID Damar,BEE WRAPPY PTE LTD,Singapore,+65 9455 3250,https://minimakers.sg/,hello@minimakers.sg,,,Lead,Not Available
Importer,ID Damar,MIKUNI AND CO LTD,India,+91 1494 246 870,https://mikuni.co.in/,sales@mikuni.co.in,,,Lead,Not Available
Importer,ID Damar,MEDIHERBS,India,,https://mediherbsnspices.com/,,,,Lead,
Importer,ID Damar,MCM ARTE CONTEMPORANEO S L,Argentina,+54 53530470,https://mcmcgaleria.com/es/home,info@mcmcgaleria.com,,,Lead,Not Available
Importer,ID Damar,KANCOR INGREDIENTS LIMITED,India,+91 484 673 0300,https://manekancor.com/,enquirykancor@mane.com,,,Lead,Not Available
Importer,ID Damar,RADHEY CREATIONS,India,+91 98833 13224,https://m.facebook.com/profile.php?id=1595110720740686,,,,Lead,Available
Importer,ID Damar,NOMICO,United States,+1 626-247-1295,https://m.facebook.com/pages/Nomico-Healthy-Dessert/978399345593537,,,,Lead,Not Available
Importer,ID Damar,UPS SINGAPORE S PTE LTD,Singapore,+65 6302 8008,https://locations.ups.com/sg/en/sg-03/singapore/worldwide-express-157898.html?utm_source=google&utm_medium=organic&utm_campaign=rio,,,,Lead,Not Available
Importer,ID Damar,AL JAZERA EL ARABIA,Indonesia,+62 21 4265439,https://linktr.ee/SentralAlJazeerah,,,,Lead,Not Available
Importer,ID Damar,LINKSTAR COMMODITIES PRIVATE LIMITED,India,+91 79 2656 6577,https://linkstarinfosys.com/,,,,Lead,Not Available
Importer,ID Damar,SRI VIJAYALAKSHMI AGABATHI WORKS,India,+91 63604 00418,https://liberty1947.com/,,,,Lead,Available
Importer,ID Damar,LEXPORTEX INDIA PVT LTD,India,+91 33 2476 6030,https://lexportex.in/,info@lexportex.com,,,Lead,Not Available
Importer,ID Damar,AL KHADLAJ PERFUMES INDUSTRIES L L C,United Arab Emirates,+971 6 534 0753,https://khadlaj-perfumes.com/,customercare@khadlaj-perfumes.com,ecom-swiper@11.css,,Lead,Not Available
Importer,ID Damar,KEK TIAN HUAT ENTERPRISE SDN BHD,Malaysia,+60 7-415 1292,https://kektianhuat.com/,,,,Lead,Not Available
Importer,ID Damar,JANNAT INTERNATIONAL,India,+91 95591 30786,https://jannatinternational.com/,info@jannatinternational.com,,,Lead,Available
Importer,ID Damar,USHA FOOD CHEM,Indonesia,+62 817-9114-393,https://instagram.com/usha_cafe_bakery,,,,Lead,Available
Importer,ID Damar,JOSEPH VLACHAKIS CO,Greece,+30 21 0762 8930,https://incensetrade.com/en/contact-us/,info@incensetrade.com,,,Lead,Not Available
Importer,ID Damar,M S H H INTERNATIONAL,Indonesia,+62 812-3948-3761,https://ihmscampus.com/,,,,Lead,Available
Importer,ID Damar,HADA FOR EXPORT AND IMPORT,Indonesia,+62 812-1672-3248,https://hsh.co.id/,info@hsh.co.id,,,Lead,Available
Importer,ID Damar,HOSSAIN BROTHERS,Bangladesh,+880 1817-770561,https://hossainbrothers.com/,,,,Lead,Available
Importer,ID Damar,JAI SEA FOODS,Indonesia,+62 813-3784-8135,https://gofood.link/u/0dKl5,,,,Lead,Available
Importer,ID Damar,GOFA GENERAL TRADING LLC,United Arab Emirates,+971 55 850 3763,https://fgtdubai.com/,,,,Lead,Available
Importer,ID Damar,AL MAGID IMPORT,Iraq,+964 780 107 5343,https://facebook.com/100089256180719,,,,Lead,Available
Importer,ID Damar,EMIGA,France,+33 4 42 51 28 28,https://emigagum.com/,contact@emiga.fr,,,Lead,Not Available
Importer,ID Damar,HAE DONG INTERNATIONAL COLTD,Vietnam,+84 918 798 128,https://dhivina.com/,,,,Lead,Available
Importer,ID Damar,DEV INTERNATIONAL,India,+91 93133 37209,https://devinternationals.com/,info@devinternationals.com,,,Lead,Available
Importer,ID Damar,DARSHAN INTERNATIONAL PVT LTD,India,,https://darshanincense.com/,,,,Lead,
Importer,ID Damar,DAARNHOUWER CO BV,Netherlands,+31 75 612 6310,https://daarnhouwer.com/,contact@avada-company.com,,,Lead,Not Available
Importer,ID Damar,AXIS BANK LIMITED,India,+91 1860 500 5555,https://branch.axisbank.com/axis-bank-hsr-layout-bangalore-bank-branch-bangalore-karnataka-37929/Home?utm_source=locator&utm_medium=googleplaces,support@axisbank.com,,,Lead,Not Available
Importer,ID Damar,BIO HOUSE TRADING CO LTD,Vietnam,+84 928 899 866,https://biohouse.vn/,biohouse.info@gmail.com,,,Lead,Not Available
Importer,ID Damar,BHATI IMPEX,India,+91 97561 07802,https://bhatiimpex.com/,,,,Lead,Available
Importer,ID Damar,RACHIT TREXIM PRIVATE LIMITED,India,+91 33 2323 3132,https://bbtrexim.com/contact-us/,,,,Lead,Not Available
Importer,ID Damar,ALBAIT ALAMARATY FOR OUD,United Arab Emirates,+971 55 144 2300,https://baitaloud-dubai.com/,info@baitaloud.com,,,Lead,Available
Importer,ID Damar,AVANTCHEM VIETNAM CO LTD,Vietnam,+84 28 3911 5323,https://avantchem.com/,info@avantchem.com,,,Lead,Not Available
Importer,ID Damar,ASIXA ENTERPRISES,India,+91 98421 32256,https://asixaenterprises.com/,,,,Lead,Available
Importer,ID Damar,ARHAM IMPEX,India,+91 70832 41737,https://arhamimpex.in/,ansar@arhamimpex.in,,,Lead,Available
Importer,ID Damar,AQUILA ORGANICS PVT LTD,India,+91 22 6248 3700,https://aquilaorganics.com/,sales@aquilaorganics.com,info@aquilaorganics.com,,Lead,Not Available
Importer,ID Damar,ALSHOKRY INTERNATIONAL CO LTD,Egypt,+20 2 44893164,https://alshorouq-int.com/,alshorouq@alshorouq-int.com,,,Lead,Not Available
Importer,ID Damar,MARWAN TRADING STORES,United Arab Emirates,+971 56 543 3222,https://almarwan.com/,,,,Lead,Available
Importer,ID Damar,AL JANOUB HERBS,Qatar,+974 3999 0141,https://aljanoubstores.com.qa/,,,,Lead,Available
Importer,ID Damar,AAYAD FOR COMMERCIAL AND INVESTMENT COMPANY LTD,Nigeria,+234 708 060 8000,https://aaholdingsng.com/,info@website.com,support@aaholdingsng.com,,Lead,Not Available
Importer,ID Damar,ZAMZAM PERFUMES INDUSTRIAL CO L L C,United Arab Emirates,+971 6 743 3100,http://zamzamperfumes.ae/,,,,Lead,Not Available
Importer,ID Damar,ZARA INTERNATIONAL,Indonesia,+62 21 50861591,http://www.zara.com/id/en/stores-c11108.html,,,,Lead,Not Available
Importer,ID Damar,YUNUS EXPORTS,Pakistan,+92 21 35081305,http://www.yunustextile.com/,info@yunustextile.com,,,Lead,Not Available
Importer,ID Damar,Y S P INDUSTRIES M SDN BHD,Malaysia,+60 3-8925 1215,http://www.yspsah.com/,,,,Lead,Not Available
Importer,ID Damar,HAEDONG INTERNATIONAL CO LTD,South Korea,+82 51-722-7744,http://www.yongkungsa.or.kr/,dragon@yongkungsa.or.kr,,,Lead,Not Available
Importer,ID Damar,YES BANK LTD,India,+91 1800 1200,http://www.yesbank.in/,,,,Lead,Not Available
Importer,ID Damar,WWRC VIETNAM CO LTD,Vietnam,+84 28 2253 1752,http://www.wwrc.com/,,,,Lead,Not Available
Importer,ID Damar,WILMAR TRADING PTE LTD,Singapore,+65 6216 0244,http://www.wilmar-international.com/,biodiesel@wilmar.com.sg,palmandlaurics@wilmar.com.sg,,Lead,Not Available
Importer,ID Damar,WILLY BENECKE GMBH,Germany,+49 40 7804440,http://www.willy-benecke.com/,info@willy-benecke.com,,,Lead,Not Available
Importer,ID Damar,WIJITHA FOOD HOUSE PVT LTD,Sri Lanka,+94 352 248 338,http://www.wijithagroup.com/,,,,Lead,Not Available
Importer,ID Damar,ANHUI WEIBO MEDICINE CO LTD,China,+86 558 855 5555,http://www.weiboyy.cn/,,,,Lead,Not Available
Importer,ID Damar,AL BADEEL COMPANY,Saudi Arabia,,http://www.wasatalbadeel.com/,sales@wasatalbadeel.com,wasatalbadel@yahoo.com,,Lead,
Importer,ID Damar,CAPITAL IMPETUS SCIENCE AND TECHNOTO GUANGZHOU L,China,,http://www.vins.com.cn/,,,,Lead,
Importer,ID Damar,VIMEERA,Finland,+358 50 5675861,http://www.vimera.fi/,vimera@vimera.fi,,,Lead,Available
Importer,ID Damar,VILLAGE ORIGINALS INC,United States,+1 843-760-3050,http://www.villagerocks.net/,register@villagerocks.net,info@villagerocks.net,,Lead,Not Available
Importer,ID Damar,VE GE HASSAS KAGIT VE YAPISTIRICI BANT SAN TIC,Türkiye,+90 232 877 03 56,http://www.ve-ge.com.tr/,vege@vege.com.tr,,,Lead,Not Available
