Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability
Exporter,ID Briquette,TOM COCOCHA INDONESIA,Indonesia,+62 811-1168-434,http://www.tomindonesia.com/,sales@tomindonesia.com,,,Lead,Available
Exporter,ID Briquette,PT SARANA DAYAGUNA MANDIRI,Indonesia,+62 21 8880537,http://www.sdm-online.web.id/,,,,Lead,Not Available
Exporter,ID Briquette,CV SAMUDRA LOGISTIK,Indonesia,+62 21 89902777,http://www.samudera.id/,,,,Lead,Not Available
Exporter,ID Briquette,PT RUBY PRIVATINDO,Indonesia,+62 21 72788204,http://www.rubyndo.com,sales@rubyndo.com,,,Lead,Not Available
Exporter,ID Briquette,CHANDRA ADI SENTOSA,Indonesia,+62 21 5665352,http://www.ptkas.com/,it@ptkas.com,,,Lead,Not Available
Exporter,ID Briquette,PT USAHA BERSAMA ANAK BANGSA,Indonesia,+62 21 5918998,http://www.pt-ubs.co.id/,,,,Lead,Not Available
Exporter,ID Briquette,STARINDO ANUGERAH ABADI,Indonesia,+62 812-3025-009,http://www.pt-saa.co.id/,,,,Lead,Not Available
Exporter,ID Briquette,PT EKAPUSAKA MAHARDHIKA CHARCOAL,Indonesia,+62 895-3659-50038,http://www.pohacee.com/,pohaceemarketing@gmail.com,,,Lead,Available
Exporter,ID Briquette,AGRICULTURE AND MECHANICAL GENERAL TRADING,Indonesia,+62 819-0418-0016,http://www.platreme.com/,ptagrimec@gmail.com,,,Lead,Available
Exporter,ID Briquette,CV OMNICO INDONESIA,Indonesia,+62 811-5656-300,http://www.omnicococharcoal.co.id/,,,,Lead,Available
Exporter,ID Briquette,NUDIRA SUMBER DAYA INDONESIA,Indonesia,+62 251 8409021,http://www.nudira.com/,info@nudira.com,,,Lead,Not Available
Exporter,ID Briquette,PT SINAR MUTIARA MIRU,Indonesia,,http://www.mutiaracharcoal.com/,,,,Lead,
Exporter,ID Briquette,MESJAYA ABADI INDONESIA,Malaysia,+60 3-3341 6288,http://www.mesjaya.com/,,,,Lead,Not Available
Exporter,ID Briquette,CV MARGA JAYA,Indonesia,,http://www.marga-jaya.com/,cv.margajaya.yk@gmail.com,,,Lead,
Exporter,ID Briquette,CV MAGNA GO COCO,Indonesia,+62 811-2788-735,http://www.magnagococo.com/,,,,Lead,Available
Exporter,ID Briquette,KHARISMA MANDIRI CO,Indonesia,+62 819-1888-1313,http://www.kharismaworld.co.id/,info@kharismaworld.com,,,Lead,Available
Exporter,ID Briquette,PT KAYAN WOOD INDUSTRIES,Indonesia,,http://www.kayanwoodindustries.com/,info@kayanwoodindustries.com,,,Lead,
Exporter,ID Briquette,CV INDOPALM ENTERPRISE,Indonesia,+62 812-1405-5266,http://www.ipecharcoal.com/,info@ipecharcoal.com,,,Lead,Available
Exporter,ID Briquette,OVERSEAS IRANDO FACTORY,India,,http://www.integraloverseas.in/,,,,Lead,
Exporter,ID Briquette,NATURAL RED WHITE,India,+91 72170 25084,http://www.hillpureorganic.com/,info@hillpureorganic.com,,,Lead,Available
Exporter,ID Briquette,PT BARA COCO AGRONESIA,Indonesia,+62 812-8400-6660,http://www.glowingcharcoal.com/,info@glowingcharcoal.com,,,Lead,Available
Exporter,ID Briquette,PT GARUDA SHISHA CHARCOAL,Indonesia,+62 812-8545-9190,http://www.garudashishacharcoal.com/,,,,Lead,Available
Exporter,ID Briquette,COCOURTH COCONUT COAL INDONESIA,Indonesia,+62 881-0808-57235,http://www.finestcococharcoal.com/,info@finestcococharcoal.com,,,Lead,Available
Exporter,ID Briquette,CV BEST EXIM TRADER,India,+91 88745 67555,http://www.eximcoach.com/,info@eximcoach.com,,,Lead,Available
Exporter,ID Briquette,DIAN CIPTA SEJAHTERA,Indonesia,+62 274 6463708,http://www.dianshisha.co.id/,exportdcs@dianshisha.co.id,,,Lead,Not Available
Exporter,ID Briquette,CV DAWN HARVEST,India,+91 98110 07886,http://www.dawnharvest.com/,dawnharvestalok@gmail.com,,,Lead,Available
Exporter,ID Briquette,CV SINAR SURYA,Indonesia,,http://www.cvsinarsurya.com/,sinarsurya988@gmail.com,,,Lead,
Exporter,ID Briquette,MEGATRADING AGRI CORPORA,Indonesia,+62 815-6891-351,http://www.cvmac.id/,ysetyo@gmail.com,contact@cvmac.id,,Lead,Available
Exporter,ID Briquette,INDO CHARCOAL BRIQUETTES,Indonesia,+62 721 482289,http://www.cvindocharcoal.co.in/,briket@indo.net.id,,,Lead,Not Available
Exporter,ID Briquette,PT COCO JAYA ABADI,Indonesia,+62 812-2776-3388,http://www.cjacharcoal.com/,info@cjacharcoal.com,,,Lead,Available
Exporter,ID Briquette,PRIMA CIPTA MANDIRI,Indonesia,+62 31 3530288,http://www.ciptaprima.com/,,,,Lead,Not Available
Exporter,ID Briquette,CEVA ANIMAL HEALTH INDONESIA,Indonesia,+62 21 27871831,http://www.ceva.co.id/,,,,Lead,Not Available
Exporter,ID Briquette,PT COCONUT STATE INDONESIA,Indonesia,+62 812-9988-8779,http://www.centralcoconut.co.id/,centralcoconut@gmail.com,,,Lead,Available
Exporter,ID Briquette,PT AMD GLOBAL SEJAHTERA,Indonesia,+62 812-1133-0786,http://www.briquette-amd.com/,,,,Lead,Available
Exporter,ID Briquette,BLACK DIAMONDS INTERNATIONAL,United Arab Emirates,+971 50 968 5926,http://www.blackdiamondsint.com/,,,,Lead,Available
Exporter,ID Briquette,BERKAT SUBUH TRANSPOR,Indonesia,+62 21 5660417,http://www.bestranspor.com/,,,,Lead,Not Available
Exporter,ID Briquette,PT ARVINDO DUNIA,Indonesia,+62 21 87797777,http://www.arvindo-adv.com/,,,,Lead,Not Available
Exporter,ID Briquette,UD A ONE INDUSTRI,India,+91 90122 66789,http://www.a-oneindustries.in/,,,,Lead,Available
Exporter,ID Briquette,UNA SURYA PUTRA MANDIRI,Indonesia,+62 815-6131-122,http://unacoco.com/,sales@unacoco.com,,,Lead,Available
Exporter,ID Briquette,CV SINAR AGRI JAYA,Indonesia,+62 817-196-988,http://sjag.co.id/,,,,Lead,Not Available
Exporter,ID Briquette,PT RICHLAND AGRO INDUSTRI,Indonesia,,http://richlandagro.co.id/,kamal.krishnan@gmail.com,kamal@richlandagro.co.id,,Lead,
Exporter,ID Briquette,JOMINI COCO,Indonesia,,http://ptjominicocointernasional.co.id/,,,,Lead,
Exporter,ID Briquette,NARINE INDONESIA CORPORA,Indonesia,+62 821-3355-3779,http://oceanmarineindonesia.com/,marketing@cvomi.com,,,Lead,Available
Exporter,ID Briquette,NIAGA INDO ALAM,Indonesia,,http://niagaindoalam.com/,niagaindoalam@gmail.com,,,Lead,
Exporter,ID Briquette,PT RANDINI NAGASAKTI ABADI,Indonesia,+62 22 5220022,http://nagatex.co.id/,,,,Lead,Not Available
Exporter,ID Briquette,PT MUDA INDAH BERKARYA,Indonesia,+62 821-3829-9744,http://mudaindahberkarya.com/,ptmudaindahberkarya@gmail.com,,,Lead,Available
Exporter,ID Briquette,PT TRITON NUSANTARA TANGGUH,Indonesia,+62 21 21387185,http://misterexportir.com/,,,,Lead,Not Available
Exporter,ID Briquette,CV MARKIDO ANUGERAH SEJAHTERA,Indonesia,+62 895-2506-0207,http://markido.net/,,,,Lead,Available
Exporter,ID Briquette,PT LANCAR MAKMUR NUSANTARA,Indonesia,+62 21 6253763,http://lmb.co.id/,ltk@cbn.net.id,,,Lead,Not Available
Exporter,ID Briquette,KARYA SEHATI MANDIRI,Indonesia,,http://ksmcorporate.com/,info@ksmcorporate.com,federico@pixor.it,,Lead,
Exporter,ID Briquette,PT KEYCOCO MAS INDONESIA,Indonesia,+62 812-8252-0828,http://keycocomas.com/,admin@keycocomas.com,,,Lead,Available
Exporter,ID Briquette,CV JATI ALAM MAKMUR,Indonesia,+62 812-7777-7358,http://jatialammakmur.com/,,,,Lead,Available
Exporter,ID Briquette,INDOARAB INTERPRISE,Indonesia,+62 294 643522,http://indoarabcharcoal.com/,indoarabinterprise@yahoo.co.id,,,Lead,Not Available
Exporter,ID Briquette,MATS CHARCOAL SEMARANG,Indonesia,+62 24 8662476,http://iccs-gi.com/,,,,Lead,Not Available
Exporter,ID Briquette,JAFA PALMA INDONESIA,Indonesia,+62 812-1236-8176,http://home.ptjafapalma.com/,,,,Lead,Available
Exporter,ID Briquette,CV FULL STOP INDO,Indonesia,+62 877-5363-6262,http://fullstopindonesia.com/,hello@fullstopindonesia.com,,,Lead,Available
Exporter,ID Briquette,DIAN NIAGA JAKARTA,Indonesia,+62 21 5851929,http://dianniagajakarta.com/,info@dianniagajakarta.com,,,Lead,Not Available
Exporter,ID Briquette,CROWN API INTERNATIONAL,Indonesia,+62 812-1209-5095,http://crowncoal.id/,,,,Lead,Available
Exporter,ID Briquette,CV MEGA BRIQUETTE,Indonesia,+62 813-2621-3306,http://charcoalcoals.com/,,,,Lead,Available
Exporter,ID Briquette,PT GENERAL CARBON INDUSTRY,Indonesia,+62 778 7028006,http://charcoalcarbon.com/contact.html,benny_skom@yahoo.com,info@charcoalcarbon.com,,Lead,Not Available
Exporter,ID Briquette,BASWARA ENERGI SATYA TAMA,Indonesia,,http://charcoalbest.com/,sales@charcoalbest.com,,,Lead,
Exporter,ID Briquette,PERMATA BERKAH,Indonesia,+62 896-0300-6371,http://berkahpermatalogistik.com/,,,,Lead,Not Available
Exporter,ID Briquette,AZAL INTERNATIONAL GROUP,Bangladesh,+880 9611-677180,http://azalgroup.com.bd/,operations@azalgroup.com.bd,,,Lead,Not Available
Exporter,ID Briquette,CV ARABINDO,India,+91 95602 52424,http://aurosociety.org/,,,,Lead,Available
Exporter,ID Briquette,CV MANDIRI LANGGENG JAYA,Indonesia,+62 812-8947-9668,http://angkutan_mlja.blogspot.com/,,,,Lead,Available
Exporter,ID Briquette,CV ALBISINDO BERSAMA NUSANTARA,Indonesia,+62 622 91434791,http://albisindobersamanusantara.com/,info@cvabn.com,support@cvabn.com,,Lead,Not Available
Exporter,ID Briquette,SURYA CITRA INTI MAKMUR,Indonesia,,,,,,Lead,
Exporter,ID Briquette,RAYYAN JAYA ABADI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,TIKI JALUR NUGRAHA EKAKURIR,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT TIKI JALUR NUGRAHA EKAKURIR,Indonesia,,,,,,Lead,
Exporter,ID Briquette,TIRAWIN MEKAR NUSA,,,,,,,Lead,
Exporter,ID Briquette,PT AGROCOCO NUSA LESTARI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT TAIMA INTERNATIONAL,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PESONA MEBELINDO,Indonesia,,,,,,Lead,
Exporter,ID Briquette,SHIFA NAGHARI INDONESIA,,,,,,,Lead,
Exporter,ID Briquette,GLOBAL BROTHERS MULTI TRADING,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MUTIARA HITAM JAYA MULYA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,ORGANIK SUPER AGRO,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MULYA JAYA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,COCONUT STATE INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,TUBUDE INTERNATIONAL,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV MATAHARI JAYA ABADI,,,,,,,Lead,
Exporter,ID Briquette,CV TUBUDE INTERNATIONAL,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV TRIJAYA GEMILANG BRIQUETTE,Indonesia,,,,,,Lead,
Exporter,ID Briquette,GUNES GLOBAL ENERGI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,SAMUDRA ALRIZQI,,,,,,,Lead,
Exporter,ID Briquette,PT KANEEA GLOBAL SUKSES,,,,,,,Lead,
Exporter,ID Briquette,UD SASTRO BRICKO,,,,,,,Lead,
Exporter,ID Briquette,CV NIAR ABDI MANDALA,,,,,,,Lead,
Exporter,ID Briquette,CV MUARA BENUA SEMESTA,,,,,,,Lead,
Exporter,ID Briquette,DEENSA JAYA INTERNASIONAL,,,,,,,Lead,
Exporter,ID Briquette,CV MERAW SAKTI,,,,,,,Lead,
Exporter,ID Briquette,CATUR MENOREH SUKSES,,,,,,,Lead,
Exporter,ID Briquette,BLACK GREEN ISLAND,,,,,,,Lead,
Exporter,ID Briquette,CV LIMO SOKO MANDIRI,,,,,,,Lead,
Exporter,ID Briquette,PT BOUNTY IRAQINDO FACTORY,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT GLOBAL BROTHERS MULTI TRADING,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MEGARAMA CORPORATION,Indonesia,,,,,,Lead,
Exporter,ID Briquette,REJEKI MENGALIR,Indonesia,,,,,,Lead,
Exporter,ID Briquette,JAHROO INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,BOUNTY IRAQINDO FACTORY,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV BINTANG PUTERA UNGGUL,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV EFFANDA JAYA,,,,,,,Lead,
Exporter,ID Briquette,PT ERB GLOBAL SENTOSA,,,,,,,Lead,
Exporter,ID Briquette,SARASWATI COCONUT PRODUCT,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV RUMASA KAYA SEJAHTERA,,,,,,,Lead,
Exporter,ID Briquette,ARYA GLOBAL CARGO,India,,,,,,Lead,
Exporter,ID Briquette,ANDORI PRIMA INTERNASIONAL,,,,,,,Lead,
Exporter,ID Briquette,CV ERJAYA GROUP,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT MACRA MAHKOTA INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,TURKOZ BIOMASS INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV ANUGRAH CAHYA ABADI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,RIAU SAKTI UNITED PLANTATIONS,Indonesia,,,,,,Lead,
Exporter,ID Briquette,YUNESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT MULTI COCO NUSANTARA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV BUNGA BAKUNG INDAH,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV ALIS PUTRA MANDIRI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT COCOTAMA MAKMUR ABADI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV MARABUNTA PALMA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,SUMBER MULYO,,,,,,,Lead,
Exporter,ID Briquette,PT TURKOZ BIOMASS INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,ARYA COCO INDONESIA,,,,,,,Lead,
Exporter,ID Briquette,SOMAR INDO TRADING,Indonesia,,,,,,Lead,
Exporter,ID Briquette,BIN TALIB HOLDINGS,,,,,,,Lead,
Exporter,ID Briquette,ASNAH BERKAH BERSAMA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,GLOBAL ALAM,India,,,,,,Lead,
Exporter,ID Briquette,CV LENTERA KARYA SAMUDERA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PUTRI SINAR BUANA,,,,,,,Lead,
Exporter,ID Briquette,CV ER JAYA GROUP,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PANCA ANDRI PERKASA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV PUTERA NUSANTARA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT HANANIA GENTARI JAYA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT HOTROX INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT SURYA BAHARI PERSADA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT PERMATA ANDALAN NUSANTARA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV ALFA MADYA GROUP,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PUTRA GROUP,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PERMATA ANDALAN NUSANTARA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT MITRA SEJAYA MAKMUR,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT TAIMA INTERNATIONAL FACTORY,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MAROKINDO,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MAHADHIKA JAYA SENTOSA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,FITRA CORP,,,,,,,Lead,
Exporter,ID Briquette,TRIJAYA GEMILANG BRIQUETE,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV SULTAN ARTA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,ARIMBAKA SELARAS INDONESIA CV,,,,,,,Lead,
Exporter,ID Briquette,AL RUSAFI TRADING GROUP,,,,,,,Lead,
Exporter,ID Briquette,ARTHA BERKAH SAMUDERA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,HAEKANG INDUSTRY JAYA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,ALFA MADYA GROUP,Indonesia,,,,,,Lead,
Exporter,ID Briquette,STAR MARS GLOBALINDO,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT MAROKINDO JAYA BERSAMA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV SINAR PYRAMID,,,,,,,Lead,
Exporter,ID Briquette,PT ECO COCO PRODUCTS,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MARABUNTA PALMA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,GLOBAL SUKSES CEMERLANG,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PUTRA GROUP INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT YAHYA GROUP INTERNATIONAL,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV AGRO PERTIWI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT MAS INVEST GROUP,Indonesia,,,,,,Lead,
Exporter,ID Briquette,PT ARTHA BERKAH SAMUDERA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV SINAR BINTANG GEMILANG,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CAKRA SEGARA PERSADA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MACRA MAHKOTA INDONESIA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,JATI LUHUR,Indonesia,,,,,,Lead,
Exporter,ID Briquette,MARGA JAYA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,CV JEMBAR KUASIH GUSTI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,SINAR WIJAYA PLYWOOD INDUSTRIES,Indonesia,,,,,,Lead,
Exporter,ID Briquette,JEMBAR JAYA AGUNG PRATAMA,,,,,,,Lead,
Exporter,ID Briquette,ALASINDO PERDANA SAKTI,Indonesia,,,,,,Lead,
Exporter,ID Briquette,BUMI PERSADA SRIWIJAYA,Indonesia,,,,,,Lead,
Exporter,ID Briquette,COCO AGER INDONESIA,Indonesia,,,,,,Lead,
