Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability
Importer,ID 1511,UNIQUE FZE,United Arab Emirates,+971 6 513 0333,https://www.uniquegroup.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_My_Business_Listing&utm_content=website,buoyancyballast@uniquegroup.com,qatarsales@uniquegroup.com,,Lead,Not Available
Importer,ID 1511,UNILEVER MASHREQ FOR MANUFACTURING AND TRADING S,Egypt,+20 3 4194018,https://www.unilever.com/,,,,Lead,Not Available
Importer,ID 1511,UNILEVER ISRAEL FOODS LIMITED,Israel,+972 1-800-780-780,https://www.unilever.co.il/,,,,Lead,Not Available
Importer,ID 1511,UIC GMBH,Germany,+49 6023 950100,https://www.uic-gmbh.de/,info@uic-gmbh.de,,,Lead,Not Available
Importer,ID 1511,T M A CO LTD,Vietnam,,https://www.tma.vn/,,,,Lead,
Importer,ID 1511,TAOTIN TRADING,Kiribati,+686 73004300,https://www.taotintrading.com.ki/,,,,Lead,Not Available
Importer,ID 1511,TAISHODO CO,Vietnam,+84 220 3555 970,https://www.taishodo.co.jp/,yamada@taishodo.co.jp,,,Lead,Not Available
Importer,ID 1511,SUNSHINE SHOPPING CENTRE,Australia,+61 3 9312 3555,https://www.sunshineplazamelbourne.com.au/,,,,Lead,Not Available
Importer,ID 1511,SUNNY ENTERPRISES PRIVATE LIMITED,Maldives,+960 332-2013,https://www.sunnyenterprises.biz/,,,,Lead,Not Available
Importer,ID 1511,STONES INTERNATIONAL GENERAL TRADING LLC,United Arab Emirates,+971 4 399 8833,https://www.stones.ae/,,,,Lead,Not Available
Importer,ID 1511,GG MARKETINGS,India,+91 80 4892 9953,https://www.sreeggmarketing.com/,,,,Lead,Not Available
Importer,ID 1511,PETROCHINA INTERNATIONAL SINGAPORE PTE LTD,Singapore,+65 6411 7511,https://www.spc.com.sg/,spc_cust_svc@spc.com.sg,,,Lead,Not Available
Importer,ID 1511,LC ISSUING BANK THE SOUTH INDIAN BANK LIMITED HYD,India,+91 40 2332 0668,https://www.southindianbank.com/branch/branchlist.aspx,,,,Lead,Not Available
Importer,ID 1511,SOPAL,Croatia,+385 95 367 8668,https://www.sopal.hr/,,,,Lead,Not Available
Importer,ID 1511,SOCIETE MAISON AFRICAINE DU COMMERCE SARL,France,+33 1 46 63 63 33,https://www.sofracom.net/,contact@sofracom.fr,,,Lead,Not Available
Importer,ID 1511,SOCIETE BATIMENTS ET TRAVAUX,France,+33 9 81 68 55 16,https://www.societe-batiment-renovation.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,sbr.societe@gmail.com,,,Lead,Not Available
Importer,ID 1511,SIME DARBY OILS TRADING PRIVATE LIMITED,Malaysia,+60 3-7848 4000,https://www.simedarbyoils.com/,sdfoods@sdguthrie.com,gbb@sdguthrie.com,,Lead,Not Available
Importer,ID 1511,SGS VIETNAM LTD,Vietnam,+84 28 3935 1920,https://www.sgs.com/en-vn/?utm_source=googlemybusiness&utm_medium=Referral_GMB&utm_campaign=SGSVN01,,,,Lead,Not Available
Importer,ID 1511,S G S KENYA LTDABDALLA NDOVU STREET,Kenya,+254 709 633400,https://www.sgs.com/en-ke/?utm_source=googlemybusiness&utm_medium=Referral_GMB&utm_campaign=SGSKE01,,,,Lead,Not Available
Importer,ID 1511,MICRONESIAN TRADERS PTE LTD,Singapore,,https://www.sgpbusiness.com/company/Micronesian-Traders-Pte-Ltd,,,,Lead,
Importer,ID 1511,SER S P A,Italy,+39 011 945 5511,https://www.serwax.com/,ser@cere.it,,,Lead,Not Available
Importer,ID 1511,CENOKO PTE LTD,Singapore,+65 6750 0000,https://www.senokoenergy.com/,,,,Lead,Not Available
Importer,ID 1511,SHANDONG HI SPEED HAINAN INVESTMENT CO LTD,Hong Kong,+852 3903 0988,https://www.sdhg.com.hk/,ir@sdhg.com.hk,,,Lead,Not Available
Importer,ID 1511,SCOULAR SINGAPORE PTE LTD,Singapore,,https://www.scoular.com/locations/,,,,Lead,
Importer,ID 1511,SBM BANK INDIA LTD,India,+91 80 6847 7012,https://www.sbmbank.co.in/,,,,Lead,Not Available
Importer,ID 1511,STATE BANK OF INDIA COMMERCIAL BRANCH,India,+91 832 243 8604,https://www.sbi.co.in/,epg.cms@sbi.co.in,,,Lead,Not Available
Importer,ID 1511,ETS SALSA,Italy,+39 331 797 4997,https://www.sansalvador-associazione.it/,,,,Lead,Available
Importer,ID 1511,SANMAN TRADE IMPEX LTD,India,+91 22 2275 5555,https://www.sanmantrade.co.in/,,,,Lead,Not Available
Importer,ID 1511,SANKARA AISSATA,Indonesia,+62 361 8493515,https://www.sankaraubud.com/,info@sankaraubud.com,,,Lead,Not Available
Importer,ID 1511,SAMSUNG,Indonesia,+62 361 2108046,https://www.samsung.com/id/samsung-experience-store/about/,,,,Lead,Not Available
Importer,ID 1511,SOMALI FOOD STUFF TRADING CO,United Arab Emirates,+971 6 533 9719,https://www.safcointl.com/,,,,Lead,Not Available
Importer,ID 1511,RWDC INDUSTRIES,United States,+1 706-363-3040,https://www.rwdc-industries.com/,,,,Lead,Not Available
Importer,ID 1511,ROYAL CHEMICAL CO,United States,+1 330-467-1300,https://www.royalchemical.com/,info@royalchemical.com,,,Lead,Not Available
Importer,ID 1511,CARMEN FACTORY FOR DETERGENT,Qatar,+974 4423 8777,https://www.qdcl.qa/,qdc@qdcl.qa,careers@qdcl.qa,,Lead,Not Available
Importer,ID 1511,PZ CUSSONS NIGERIA PLC,Nigeria,+234 2715100,https://www.pzcussons.com/,,,,Lead,Not Available
Importer,ID 1511,A PURTI VANASPATI PVT LTD,India,+91 96968 80022,https://www.purti.net/,sales@purti.net,paceman@purti.net,,Lead,Not Available
Importer,ID 1511,OOO CHEMPARTNERS,Russia,,https://www.propartners.world/en/,zapros@propartners.world,,,Lead,
Importer,ID 1511,PACIFIC INTER LINK SDN BHD,Malaysia,+60 3-4027 1000,https://www.pilgroup.com/,info@pilgroup.com,,,Lead,Not Available
Importer,ID 1511,CHARLIE KUNG,United States,+1 562-867-8681,https://www.pihhealth.org/find-a-doctor/physician-profile-advanced/charles-kung/?utm_source=PIH-P-KUNG&utm_campaign=Local-Listings&utm_medium=Google-My-Business,,,,Lead,Not Available
Importer,ID 1511,PARISONS AGROTECH PVT LTD,India,+91 495 276 2352,https://www.parisons.com/,info@parisons.com,,,Lead,Not Available
Importer,ID 1511,PAK AGRO OIL MILLS PVT LTD,Pakistan,+92 21 32401995,https://www.pakagrogroup.com/paom/,info@pakagrogroup.com,,,Lead,Not Available
Importer,ID 1511,PACIFIC SOURCE INC LTD,United States,+1 808-450-2400,https://www.pacsource.com/,marvmet@gmail.com,marv@pacsource.com,,Lead,Not Available
Importer,ID 1511,PACIFIC TRADES AND SUPPLIES PVT LTD,India,+91 94005 58800,https://www.pacifictrade.in/,accounts@pacifictrade.in,,,Lead,Available
Importer,ID 1511,OLEO MISR FOR OLEOCHEMICALS,Egypt,+20 11 10007080,https://www.oleomisr.com/,,,,Lead,Not Available
Importer,ID 1511,OKI GENERAL TRADING LLC,United Arab Emirates,+971 4 368 8744,https://www.okitrading.com/,oki@okitrading.com,,,Lead,Not Available
Importer,ID 1511,OC LINES LTD,Finland,+358 40 1531233,https://www.oc-lines.com/oc-lines-finland,finland@oc-lines.com,evgenia.savina@oc-lines.com,,Lead,Available
Importer,ID 1511,NOVOZYMES MALAYSIA SDN BHD,Malaysia,+60 3-8991 8688,https://www.novozymes.com/,,,,Lead,Not Available
Importer,ID 1511,NORDSEA,Austria,+43 1 5127354,https://www.nordsee.com/at/,,,,Lead,Not Available
Importer,ID 1511,NIMIR INDUSTRIAL CHEMICLAS LIMITED,Pakistan,+92 42 111 164 647,https://www.nimirchemicals.com/,contact@nimirchemicals.com,info@nimirchemicals.com,,Lead,Not Available
Importer,ID 1511,NGO CHEW HONG EDIBLE OIL PTE LTD,Singapore,+65 6778 3322,https://www.ngochewhong.com/,enquiry@nchoil.com.sg,,,Lead,Not Available
Importer,ID 1511,NEW ERA ENTERPRISE,Malaysia,+60 3-6242 5877,https://www.neweraenterprises.com.my/,info@neweraenterprises.com,,,Lead,Not Available
Importer,ID 1511,NESTLE LANKA LIMITED,Sri Lanka,+94 112 699 991,https://www.nestle.lk/,,,,Lead,Not Available
Importer,ID 1511,NESTLE PNG LTD,Papua New Guinea,+675 472 5644,https://www.nestle.com/,,,,Lead,Not Available
Importer,ID 1511,NESTLE VIETNAM CO LTD,Vietnam,+84 28 3911 3737,https://www.nestle.com.vn/,,,,Lead,Not Available
Importer,ID 1511,NESTLE MANUFACTURING M SDN BHD,Malaysia,+60 3-5522 5600,https://www.nestle.com.my/,,,,Lead,Not Available
Importer,ID 1511,NESTLE APAC INNOVATION,Indonesia,+62 31 2015060,https://www.nestle.co.id/,,,,Lead,Not Available
Importer,ID 1511,NESTE ASIA PACIFIC PTE LTD,Singapore,+65 6223 1222,https://www.neste.sg/neste-in-singapore-and-asia-pacific,,,,Lead,Not Available
Importer,ID 1511,NATIONAL COLLATERAL MANAGEMENT SERVICE LIMITED,India,,https://www.ncml.com/,services@ncml.com,,,Lead,
Importer,ID 1511,NATURE INTERNATIONAL PTE LTD,Singapore,+65 6774 6354,https://www.natureintl.com/,seven@natureintl.com,susila@natureintl.com,,Lead,Not Available
Importer,ID 1511,M Y USA CORPORATION,United States,+1 877-330-2677,https://www.myusacorporation.com/,,,,Lead,Not Available
Importer,ID 1511,ICOF AMERICA INC,United States,+1 513-791-6813,https://www.musimmas.com/,communications@musimmas.com,icofamerica.sales@icofgroup.com,,Lead,Not Available
Importer,ID 1511,MP ZOOTRADE SRL,Italy,+39 049 940 4724,https://www.mpzootrade.com/,info@mpzootrade.com,,,Lead,Not Available
Importer,ID 1511,MOUMIN GROUP OF COMPANIES,Somalia,+252 61 2999246,https://www.moumin.com/,,,,Lead,Available
Importer,ID 1511,MONDELEZ INTERNATIONAL,Indonesia,+62 21 8935340,https://www.mondelezinternational.com/indonesia/,,,,Lead,Not Available
Importer,ID 1511,MOMIN OIL INDUSTRY FZCO,United Arab Emirates,+971 4 881 9717,https://www.momingroup.com/,info@moifzco.ae,,,Lead,Not Available
Importer,ID 1511,MOI INTERNATIONAL SINGAPORE PTE LTD,Singapore,,https://www.moigroup.com/,moi-international@mewahgroup.com,,,Lead,
Importer,ID 1511,CEPSA TRADING ASIA PTE LTD,Singapore,,https://www.moeveglobal.com/en/,,,,Lead,
Importer,ID 1511,MITSUI AND CO LTD TKPMI SECTION,Japan,+81 3-3285-1111,https://www.mitsui.com/jp/ja/,,,,Lead,Not Available
Importer,ID 1511,MITSUI CO ASIA PACIFIC PTE LTD,Singapore,+65 6321 3111,https://www.mitsui.com/ap/en/,,,,Lead,Not Available
Importer,ID 1511,MILLAC FOODS PVT LTD,Pakistan,,https://www.millacfoods.com/,consumercare@millacfoods.com,,,Lead,
Importer,ID 1511,TO THE ORDER OF MIDLAND BANK PLC AGRABAD BRANCH CHITTAGONG BANGLADESH,Bangladesh,+880 31-728179,https://www.midlandbankbd.net/,info.mdb@midlandbankbd.net,,,Lead,Not Available
Importer,ID 1511,MGM EDIBLE OILS PVT LTD,India,+91 98424 22880,https://www.mgmoils.net/,,,,Lead,Available
Importer,ID 1511,MESKAY FEMTEE LIMITED,Pakistan,+92 21 32275350,https://www.mft.com.pk/,info@mft.com.pk,,,Lead,Not Available
Importer,ID 1511,MEWAH OILS AND FATS PTE LTD,Singapore,+65 6779 6637,https://www.mewahgroup.com/,,,,Lead,Not Available
Importer,ID 1511,METRO CASH CARRY DOO BEOGRAD,Serbia,+381 11 2073119,https://www.metro.rs/distributivni-centri/krnjaca/?utm_source=gmb&utm_medium=organic&utm_content=website&utm_term=krnjaca,,,,Lead,Not Available
Importer,ID 1511,CASH CARRY WHOLESALE TRADE CENTRE,India,+91 90736 77847,https://www.metro.co.in/,,,,Lead,Not Available
Importer,ID 1511,INSTITUT KIRCHHOFF BERLIN GMBH,Germany,+49 30 45798930,https://www.merieuxnutrisciences.com/de/,,,,Lead,Not Available
Importer,ID 1511,HILL GENERAL TRADING LTD,Myanmar (Burma),+95 9 862 9734,https://www.megahill-myanmar.net/,,,,Lead,Not Available
Importer,ID 1511,TO THE MEEZAN BANK LTD,Pakistan,+92 21 111 331 331,https://www.meezanbank.com/branch-locator/,faiza.sajjad@meezanbank.com,complaints@meezanbank.com,,Lead,Available
Importer,ID 1511,A AND S OIL INDUSTRIES AND MEEZAN BANK LIMITED,Pakistan,+92 21 37133500,https://www.meezanbank.com/,,,,Lead,Not Available
Importer,ID 1511,M CUBE,India,+91 98292 20292,https://www.mcubespaces.com/,,,,Lead,Available
Importer,ID 1511,MCB BANK LIMITED,Pakistan,+92 51 4433071,https://www.mcb.com.pk/,varun.mody@mcb.com.pk,,,Lead,Not Available
Importer,ID 1511,MAVERIK OILS LLC,United States,+1 310-633-1728,https://www.maverikoils.com/about-us,info@maverikoils.com,,,Lead,Available
Importer,ID 1511,MASST INTERNATIONAL LTD,Pakistan,+92 21 32426871,https://www.massinternational.com/,info@massinternational.com,,,Lead,Not Available
Importer,ID 1511,THAI PRESIDENT FOODS PUBLIC COMPANY LIMITED,Thailand,+66 2 374 4730,https://www.mama.co.th/th/index.php,tf@mama.co.th,,,Lead,Not Available
Importer,ID 1511,MADIHAA COMPANY PVT LTD,Maldives,+960 332-3628,https://www.madihaa.mv/,,,,Lead,Not Available
Importer,ID 1511,MUNICH MARKETING LINK VENTURES,Germany,+49 89 210270,https://www.linkmarketservices.de/,,,,Lead,Not Available
Importer,ID 1511,LOTUS HEALTH GROUP FOOD HK LTD,Hong Kong,+852 2111 8288,https://www.lifex8.com/,,,,Lead,Available
Importer,ID 1511,LIBERTY OIL MILLS LTD,India,+91 22 6638 1000,https://www.libertyoilmills.com/,info@libertyoilmills.com,,,Lead,Not Available
Importer,ID 1511,LG INTERNATIONAL S PORE PTE LTD,Singapore,+65 6333 6092,https://www.lg.com/sg,,,,Lead,Not Available
Importer,ID 1511,LETOILE SA,France,+33 3 24 52 24 49,https://www.letoile.fr/fr/,contact@letoile.fr,,,Lead,Not Available
Importer,ID 1511,AU BON MARCHE,France,+33 1 44 39 80 00,https://www.lebonmarche.com/,,,,Lead,Not Available
Importer,ID 1511,LDC KENYA,Kenya,+254 20 5155000,https://www.ldc.com/ke/who-we-are/ldc-in-kenya/,,,,Lead,Not Available
Importer,ID 1511,LOUIS DREYFUS SHANGHAI CO LTD,China,,https://www.ldc.com/cn/cn/about-us-2/locations/,,,,Lead,
Importer,ID 1511,LOUIS DREYFUS COMPANY PAKISTAN PVT LTD,Pakistan,+92 332 8275099,https://www.ldc.com/,,,,Lead,Available
Importer,ID 1511,LAGA INDUSTRIES LIMITED,Papua New Guinea,+675 475 7387,https://www.lagaindustries.com.pg/,,,,Lead,Not Available
Importer,ID 1511,LABCONQUIM LCQ S A S,Colombia,+57 602 5552121,https://www.labconquimsas.com/,,,,Lead,Not Available
Importer,ID 1511,KUWAIT FLOUR MILLS BAKERIES CO,Kuwait,+965 2484 1866,https://www.kuwaitflourmills.com/home,,,,Lead,Not Available
Importer,ID 1511,KRAFT CHEMICAL,United States,+1 800-345-5200,https://www.kraftchemical.com/?utm_source=GMB&utm_medium=local&utm_campaign=lakezurich-il,sales@kraftchemical.com,logistics@kraftchemical.com,,Lead,Not Available
Importer,ID 1511,VOLITRADE D O OZADRUSTVOSAOGRANICENOMODGOVORNOSCU,Indonesia,+62 361 237245,https://www.konservasi-id.org/,,,,Lead,Not Available
Importer,ID 1511,KLK EMMERICH GMBH,Germany,+49 2822 720,https://www.klkoleo.com/klkemmerich,,,,Lead,Not Available
Importer,ID 1511,KEMIN INDUSTRIES,Indonesia,+62 21 29569855,https://www.kemin.com/ap/en/,,,,Lead,Not Available
Importer,ID 1511,KIDO GROUP CORPORATION,Vietnam,+84 28 3827 0468,https://www.kdc.vn/,,,,Lead,Not Available
Importer,ID 1511,KAUSAR GHEE MILLS PVT LIMITED,Pakistan,+92 55 3264411,https://www.kausar.com.pk/,info@kausar.com.pk,,,Lead,Not Available
Importer,ID 1511,JUFFALI UNIVAR SAUDI A C CO LTD,Saudi Arabia,+966 12 639 8808,https://www.juffalijamed.com/,,,,Lead,Not Available
Importer,ID 1511,JOLLIBEE SINGAPORE,Singapore,,https://www.jollibee.com.ph/,,,,Lead,
Importer,ID 1511,ITOCHU CORPORATION TOKYF,Japan,+81 3-3497-2121,https://www.itochu.co.jp/,,,,Lead,Not Available
Importer,ID 1511,STAR GENERAL SUPPLIERS LTD,India,+91 81606 30661,https://www.instagram.com/star_genral_suppliers_/,,,,Lead,Available
Importer,ID 1511,CENTIG FOOD COMPANY LIMITED,Indonesia,+62 819-0967-8918,https://www.instagram.com/panco.id/,,,,Lead,Available
Importer,ID 1511,SPA CO G B LABELLE,Indonesia,+62 819-9956-8112,https://www.instagram.com/lestari_spa_/?hl=id,,,,Lead,Available
Importer,ID 1511,GLOBUS INDUSTRIES AND SERVICES LIMITED,India,+91 80 4860 5894,https://www.indiamart.com/globusindustries/,,,,Lead,Not Available
Importer,ID 1511,INABATA CO LTD,Thailand,+66 2 625 3200,https://www.inabata.co.jp/english/,,,,Lead,Not Available
Importer,ID 1511,IKHLAS FOODS PVT LTD,Pakistan,+92 333 5078606,https://www.ikhlasfoods.com/,,,,Lead,Available
Importer,ID 1511,COMITE INTERNATIONAL DE LA CROIX ROUGE CICR,Morocco,+212 5377-50551,https://www.icrc.org/fr/ou-nous-intervenons/africa/maroc,,,,Lead,Not Available
Importer,ID 1511,I GI SRL,Italy,+39 0828 997420,https://www.i-gi.it/,,,,Lead,Not Available
Importer,ID 1511,HINDUSTAN UNILEVER LIMITED,India,+91 22 3983 0000,https://www.hul.co.in/,investor.relations-hul@unilever.com,hul.recruitment@unilever.com,,Lead,Not Available
Importer,ID 1511,HAZEL MERCANTILE LIMITED,India,+91 22 2262 0553,https://www.hmlindia.com/,corp@hmlindia.com,,,Lead,Not Available
Importer,ID 1511,H TECH OIL AND GHEE MILLS PRIVATE LIMITED X 22 A,Pakistan,,https://www.hitechfoods.com.pk/,,,,Lead,
Importer,ID 1511,HENICKI ENTERPRISES,Kiribati,+686 73023411,https://www.henicki.com/,,,,Lead,Not Available
Importer,ID 1511,HASSAN ALI RICE EXPORT COMPANY,Pakistan,+92 21 32412871,https://www.hassanalirice.com/,,,,Lead,Not Available
Importer,ID 1511,ALBERT BUSINESS COMPANY LTD,United Kingdom,+44 1254 306840,https://www.harrisonsdirect.co.uk/,supplyus@harrisonsdirect.co.uk,sales@harrisonsdirect.co.uk,,Lead,Not Available
Importer,ID 1511,HARMONY ENTERPRISE,United States,+1 240-329-0602,https://www.harmonyseniorservices.com/senior-living/md/bowie/harmony-at-enterprise/?utm_source=GBP&utm_medium=organic,info@harmonyseniorservices.com,,,Lead,Not Available
Importer,ID 1511,HAP FOODS HOLLAND B V,Netherlands,+31 78 619 7888,https://www.hapfoods.com/,info@hapfoods.nl,,,Lead,Not Available
Importer,ID 1511,COMERCIAL HANNA S LDA,Portugal,+351 913 554 228,https://www.hannasshop.pt/,hannas.shop491@gmail.com,contato@exemplo.pt,,Lead,Available
Importer,ID 1511,HAMZA HAFEEZ OIL AND GHEE MILL SUITE 401,Pakistan,+92 21 34722601,https://www.hamzahafeez.com/,,,,Lead,Not Available
Importer,ID 1511,SALIM WAZARAN YAHYA FOOD MANUFACTUR PLC,Ethiopia,+251 91 332 5846,https://www.gurezza.com/,,,,Lead,Available
Importer,ID 1511,GULFSTREAM BUSINESS LTD,United Kingdom,,https://www.gulfstream.com/en/,,,,Lead,
Importer,ID 1511,NOVAOL SRL,Italy,,https://www.gruppopir.com/it/news-archive/36-pir-inaugurato-impianto-biodiesel-novaol,,,,Lead,
Importer,ID 1511,COGB CORPS GRAS DE BEJAIA COG B LA BELLE SPA,Algeria,+213 34 21 26 84,https://www.groupelabelledz.com/spa-cogb-labelle.php,,,,Lead,Not Available
Importer,ID 1511,GREENWELL OLEOCHEMICALS SDN BHD,Malaysia,+60 3-5103 3318,https://www.greenwell.com.my/,,,,Lead,Not Available
Importer,ID 1511,H K ENTERPRISE,Indonesia,+62 852-9966-2722,https://www.gorontaloweb.com/,admin@gorontalohosting.com,,,Lead,Available
Importer,ID 1511,GK PROTIENS PRIVATE LIMITED,India,+91 44 4285 6342,https://www.gkexpertise.com/,enquiry@gkexpertise.com,enquiry@gkexperitse.com,,Lead,Not Available
Importer,ID 1511,GENTING MUSIMMAS REFINERY SDN BHD,Malaysia,+60 89-862 284,https://www.gentingplantations.com/,gpbinfo@gentingplantations.com,,,Lead,Not Available
Importer,ID 1511,GEMINI EDIBLES FATS INDIA PRIVATE LIMITED,India,,https://www.gefindia.com/,,,,Lead,
Importer,ID 1511,FUJI OIL CO LTD,Thailand,+66 38 036 240,https://www.fujioil.co.jp/,,,,Lead,Not Available
Importer,ID 1511,FUBANG RESOURCES GROUP CO LTD,Thailand,+66 61 613 1777,https://www.fubang-shop.com/,fubanggroup1318@gmail.com,,,Lead,Not Available
Importer,ID 1511,FRANCO ASIAN ENTERPRISES SINGAPORE PTE LTD,Singapore,+65 6225 2254,https://www.francoasia.com/,sales@francoasia.com.sg,,,Lead,Not Available
Importer,ID 1511,FIRST AFG TRADING COMPANY,United Arab Emirates,+971 4 294 3670,https://www.firstafg.ae/,,,,Lead,Not Available
Importer,ID 1511,COMERCIAL SANTY,Ecuador,+593 98 562 6121,https://www.figma.com/proto/o8sj4KjamVYCgFA8bVBASS/Catalogo-PComSanty?page-id=0%3A1&node-id=20%3A24186&viewport=25%2C6404%2C0.09&scaling=scale-down,d1b12a8fbe424e4b956eb33cadd5b30d@errors.figma.com,,,Lead,Available
Importer,ID 1511,SUMMER WHOLESALE LTD,Samoa,+685 25543,https://www.facebook.com/wholesalesummer/,,,,Lead,Not Available
Importer,ID 1511,FEEDBEST CO LTD,Thailand,+66 2 194 5678,https://www.facebook.com/topfeedmillsthailand/,,,,Lead,Not Available
Importer,ID 1511,ETS SAM,France,+33 6 21 60 03 50,https://www.facebook.com/samplomberiechauffage/?ref=settings,,,,Lead,Not Available
Importer,ID 1511,OUSSENI MADI SARL U,Mayotte,+33 6 15 63 67 12,https://www.facebook.com/p/SARL-Freres-MADI-Assani-100067304960363/?locale=cy_GB,,,,Lead,Not Available
Importer,ID 1511,KAFAK INDUSTRIAL TRADE MARKETING CO LTD,Jordan,+962 7 9571 2229,https://www.facebook.com/kafakindustry.jo/,,,,Lead,Not Available
Importer,ID 1511,XIAMEN POLYFUNCTION IMP EXP CO LTD,China,,https://www.facebook.com/fortuneastone/,,,,Lead,
Importer,ID 1511,ERAWORLD MARKETING SDN BHD,Malaysia,+60 19-297 8088,https://www.facebook.com/eraedarkl,,,,Lead,Available
Importer,ID 1511,CP TRADING SARLU,Indonesia,+62 812-4549-0431,https://www.facebook.com/cpstrading,,,,Lead,Available
Importer,ID 1511,BRITESUNN,Micronesia,+691 350 2603,https://www.facebook.com/britesun.britesun.7/about,,,,Lead,Not Available
Importer,ID 1511,ERAPOLY GLOBAL SDN BHD,Malaysia,+60 3-8723 7988,https://www.eramasgroup.com/,em@eramasgroup.com,erapoly@erapoly.com,,Lead,Not Available
Importer,ID 1511,EMIRATES REFINING COMPANY LIMITED IFFCO SINGAPORE PTE LTD,Singapore,+65 6235 1551,https://www.enoc.com/en/,,,,Lead,Not Available
Importer,ID 1511,ENI SPA RAFFINERIA DI GELA,Italy,+39 0933 841111,https://www.eni.com/it-IT/attivita/italia-gela-la-bio-raffineria.html,,,,Lead,Not Available
